Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied/Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Tenure in weeks,rating_missing,yearly_purchase_rate,consistency_score,consistent,clv_score,clv_tier,dependency_score,loyalty_score,loyalty_tier,customer_segment,satisfaction_tier
1536,36,Male,Sandals,Footwear,74,West Virginia,S,Fall,4.0,No,2-Day Shipping,Yes,8,Venmo,Monthly,32.0,0,12,0.12482662968099861,0,0.2632714979195562,Low,0.8751733703190014,0.09999999999999999,Low,Casual: Bargain Hunter,Neutral
1537,18,Male,Sunglasses,Accessories,82,Michigan,M,Summer,2.6,No,Store Pickup,Yes,17,Cash,Quarterly,221.0,0,4,0.17782841291856546,0,0.33455641965524074,Mid,0.8221715870814346,0.22857142857142854,Low,Casual: Bargain Hunter,Dissatisfied
1538,68,Male,Shoes,Footwear,89,Alaska,L,Spring,3.2,No,Next Day Air,Yes,50,Venmo,Annually,2600.0,0,1,0.5,1,0.6156250000000001,High,0.5,0.7,High,Loyal: Promo Dependent,Neutral
1539,56,Male,Dress,Clothing,65,Illinois,L,Fall,3.2,No,Standard,Yes,22,Venmo,Bi-Weekly,11.0,0,104,0.7142857142857142,1,0.6620535714285714,High,0.2857142857142858,0.29999999999999993,Low,Loyal: Promo Dependent,Neutral
1540,32,Male,Belt,Accessories,55,Hawaii,M,Spring,5.0,No,2-Day Shipping,Yes,19,Cash,Quarterly,247.0,0,4,0.19823657618387158,0,0.26650795026748564,Low,0.8017634238161284,0.2571428571428571,Low,Casual: Bargain Hunter,Highly Satisfied
1541,28,Male,Shorts,Clothing,95,Colorado,M,Winter,2.9,No,Next Day Air,Yes,14,Bank Transfer,Monthly,56.0,0,12,0.18605111947691697,0,0.37787608975629083,Mid,0.813948880523083,0.18571428571428567,Low,Casual: Bargain Hunter,Dissatisfied
1542,24,Male,Handbag,Accessories,77,Illinois,S,Winter,2.9,No,Store Pickup,Yes,35,Cash,Bi-Weekly,17.5,0,104,0.846938775510204,1,0.8056760204081631,High,0.15306122448979598,0.4857142857142856,Mid,Loyal: Promo Dependent,Dissatisfied
1543,59,Male,Blouse,Clothing,44,Hawaii,M,Winter,3.5,No,Next Day Air,Yes,43,PayPal,Weekly,43.0,0,52,0.6761442441054091,1,0.5911581137309292,High,0.3238557558945909,0.6,Mid,Loyal: Promo Dependent,Neutral
1544,56,Male,Jeans,Clothing,89,Wisconsin,M,Fall,4.0,No,Standard,Yes,24,Venmo,Annually,1248.0,0,1,0.2346938775510204,0,0.4033801020408163,Mid,0.7653061224489797,0.3285714285714285,Low,Casual: Bargain Hunter,Neutral
1545,30,Male,Jewelry,Accessories,24,Arkansas,M,Spring,3.9,No,Standard,Yes,17,Debit Card,Bi-Weekly,8.5,0,104,0.6632653061224489,1,0.4931122448979592,High,0.33673469387755106,0.22857142857142854,Low,Loyal: Promo Dependent,Neutral
1547,60,Male,Sneakers,Footwear,51,Oregon,XL,Summer,3.8,No,Express,Yes,17,Bank Transfer,Annually,884.0,0,1,0.16326530612244897,0,0.22748724489795918,Low,0.8367346938775511,0.22857142857142854,Low,Casual: Bargain Hunter,Neutral
1548,46,Male,Hat,Accessories,46,South Carolina,L,Summer,3.5,No,Standard,Yes,40,Cash,Quarterly,520.0,0,4,0.41252229046958583,1,0.40981152169605706,Mid,0.5874777095304142,0.557142857142857,Mid,Loyal: Promo Dependent,Neutral
1549,69,Male,Dress,Clothing,32,Maryland,M,Summer,3.7,No,Store Pickup,Yes,43,Bank Transfer,Weekly,43.0,0,52,0.6761442441054091,1,0.5536581137309292,High,0.3238557558945909,0.6,Mid,Loyal: Promo Dependent,Neutral
1550,19,Male,Sneakers,Footwear,55,Kansas,M,Spring,2.9,No,2-Day Shipping,Yes,19,Debit Card,Quarterly,247.0,0,4,0.19823657618387158,0,0.26650795026748564,Low,0.8017634238161284,0.2571428571428571,Low,Casual: Bargain Hunter,Dissatisfied
1551,66,Male,Sunglasses,Accessories,26,Arkansas,S,Summer,2.8,No,Free Shipping,Yes,40,Bank Transfer,Quarterly,520.0,0,4,0.41252229046958583,1,0.34731152169605706,Mid,0.5874777095304142,0.557142857142857,Mid,Loyal: Promo Dependent,Dissatisfied
1552,64,Male,Handbag,Accessories,29,Minnesota,M,Summer,3.7,No,2-Day Shipping,Yes,13,Credit Card,Monthly,52.0,0,12,0.1758470378442639,0,0.1634628244501684,Low,0.8241529621557361,0.1714285714285714,Low,Casual: Bargain Hunter,Neutral
1553,54,Male,Blouse,Clothing,49,New Mexico,L,Spring,3.0,No,Express,Yes,20,Credit Card,Monthly,80.0,0,12,0.24727560927283532,0,0.2831056815930255,Low,0.7527243907271647,0.27142857142857135,Low,Casual: Bargain Hunter,Dissatisfied
1554,27,Male,Blouse,Clothing,45,Delaware,M,Spring,4.8,No,Free Shipping,Yes,21,Debit Card,Quarterly,273.0,0,4,0.2186447394491777,0,0.2515844808797305,Low,0.7813552605508223,0.28571428571428564,Low,Casual: Bargain Hunter,Highly Satisfied
1555,64,Male,Shorts,Clothing,48,Utah,S,Winter,2.7,No,Standard,Yes,18,Cash,Bi-Weekly,9.0,0,104,0.673469387755102,1,0.5762755102040816,High,0.326530612244898,0.2428571428571428,Low,Loyal: Promo Dependent,Dissatisfied
1556,43,Male,Shorts,Clothing,47,Ohio,S,Winter,4.5,No,Free Shipping,Yes,44,Cash,Quarterly,572.0,0,4,0.45333861700019806,1,0.44558958292054685,Mid,0.5466613829998019,0.6142857142857141,Mid,Loyal: Promo Dependent,Highly Satisfied
1557,43,Male,Hoodie,Clothing,57,Alabama,M,Fall,2.7,No,Standard,Yes,26,Credit Card,Quarterly,338.0,0,4,0.269665147612443,0,0.3299008074103428,Mid,0.730334852387557,0.35714285714285704,Low,Casual: Bargain Hunter,Dissatisfied
1558,27,Male,Backpack,Accessories,34,South Dakota,L,Fall,3.5,No,Next Day Air,Yes,34,PayPal,Quarterly,442.0,0,4,0.3512978006736675,0,0.3233319298593224,Mid,0.6487021993263324,0.47142857142857136,Mid,Casual: Bargain Hunter,Neutral
1559,35,Male,Sunglasses,Accessories,75,New Mexico,XL,Fall,3.5,No,Express,Yes,24,Credit Card,Quarterly,312.0,0,4,0.2492569843471369,0,0.3698242767980979,Mid,0.7507430156528632,0.3285714285714285,Low,Casual: Bargain Hunter,Neutral
1560,43,Male,Scarf,Accessories,94,Oregon,L,Fall,4.5,No,Store Pickup,Yes,23,PayPal,Fortnightly,46.0,0,26,0.3458490192193382,0,0.4957932930453735,High,0.6541509807806618,0.3142857142857142,Low,Casual: Bargain Hunter,Highly Satisfied
1561,57,Male,Hat,Accessories,84,Oregon,M,Winter,3.8,No,Free Shipping,Yes,3,Debit Card,Weekly,3.0,0,52,0.26798097879928673,0,0.3896275014860313,Mid,0.7320190212007133,0.02857142857142857,Low,Casual: Bargain Hunter,Neutral
1562,50,Male,Scarf,Accessories,38,Mississippi,M,Summer,3.8,No,Standard,Yes,2,Bank Transfer,Quarterly,26.0,0,4,0.024767188428769564,0,0.074607440063404,Low,0.9752328115712304,0.014285714285714284,Low,Casual: Bargain Hunter,Neutral
1563,37,Male,Scarf,Accessories,75,Alabama,M,Winter,3.2,No,Next Day Air,Yes,23,Venmo,Bi-Weekly,11.5,0,104,0.7244897959183674,1,0.7014668367346939,High,0.2755102040816326,0.3142857142857142,Low,Loyal: Promo Dependent,Neutral
1564,68,Male,Pants,Clothing,44,Kansas,M,Fall,4.3,No,Next Day Air,Yes,8,Cash,Weekly,8.0,0,52,0.319001386962552,0,0.30544382801664355,Low,0.680998613037448,0.09999999999999999,Low,Casual: Bargain Hunter,Highly Satisfied
1565,22,Male,Backpack,Accessories,33,California,XL,Summer,4.5,No,Next Day Air,Yes,30,Debit Card,Quarterly,390.0,0,4,0.3104814741430552,0,0.2875538686348325,Low,0.6895185258569447,0.4142857142857142,Mid,Casual: Bargain Hunter,Highly Satisfied
1566,58,Male,Sunglasses,Accessories,93,Idaho,L,Fall,4.2,No,Free Shipping,Yes,48,PayPal,Annually,2496.0,0,1,0.47959183673469385,1,0.6117984693877552,High,0.5204081632653061,0.6714285714285714,High,Loyal: Promo Dependent,Highly Satisfied
1567,48,Male,Sneakers,Footwear,99,Wyoming,S,Winter,3.0,No,Free Shipping,Yes,21,Cash,Bi-Weekly,10.5,0,104,0.7040816326530612,1,0.760140306122449,High,0.29591836734693877,0.28571428571428564,Low,Loyal: Promo Dependent,Dissatisfied
1568,30,Male,Backpack,Accessories,33,Minnesota,M,Spring,4.1,No,Standard,Yes,9,Cash,Monthly,36.0,0,12,0.13503071131365166,0,0.14330976322567862,Low,0.8649692886863484,0.11428571428571427,Low,Casual: Bargain Hunter,Highly Satisfied
1569,51,Male,Sneakers,Footwear,76,Washington,L,Spring,4.6,No,Store Pickup,Yes,8,Debit Card,Monthly,32.0,0,12,0.12482662968099861,0,0.26952149791955615,Low,0.8751733703190014,0.09999999999999999,Low,Casual: Bargain Hunter,Highly Satisfied
1570,20,Male,Skirt,Clothing,63,Hawaii,M,Summer,2.9,No,Standard,Yes,29,Debit Card,Weekly,29.0,0,52,0.5332871012482663,1,0.536247399445215,High,0.4667128987517337,0.39999999999999997,Mid,Loyal: Promo Dependent,Dissatisfied
1571,30,Male,Pants,Clothing,41,Missouri,L,Winter,4.8,No,Next Day Air,Yes,3,Bank Transfer,Quarterly,39.0,0,4,0.03497127006142263,0,0.09214570536952646,Low,0.9650287299385774,0.02857142857142857,Low,Casual: Bargain Hunter,Highly Satisfied
1572,28,Male,Jewelry,Accessories,88,Colorado,L,Winter,4.5,No,Next Day Air,Yes,11,Bank Transfer,Fortnightly,22.0,0,26,0.2234000396275015,0,0.3790841093719041,Mid,0.7765999603724985,0.14285714285714282,Low,Casual: Bargain Hunter,Highly Satisfied
1573,37,Male,Skirt,Clothing,92,Washington,L,Summer,3.4,No,2-Day Shipping,Yes,16,Debit Card,Monthly,64.0,0,12,0.20645928274222308,0,0.3848276203685358,Mid,0.7935407172577769,0.21428571428571425,Low,Casual: Bargain Hunter,Neutral
1574,36,Male,T-shirt,Clothing,31,North Dakota,L,Summer,4.3,No,2-Day Shipping,Yes,25,Debit Card,Weekly,25.0,0,52,0.49247077471765405,1,0.40359433822072516,Mid,0.507529225282346,0.3428571428571428,Low,Loyal: Promo Dependent,Highly Satisfied
1575,18,Male,Skirt,Clothing,25,Minnesota,S,Spring,4.2,No,Free Shipping,Yes,32,PayPal,Bi-Weekly,16.0,0,104,0.8163265306122449,1,0.6186862244897959,High,0.18367346938775508,0.4428571428571428,Mid,Loyal: Promo Dependent,Highly Satisfied
1576,52,Male,Shirt,Clothing,28,California,M,Spring,3.6,No,Next Day Air,Yes,28,Cash,Fortnightly,56.0,0,26,0.3968694273826035,1,0.3303596195759857,Mid,0.6031305726173966,0.3857142857142857,Low,Loyal: Promo Dependent,Neutral
1577,56,Male,Dress,Clothing,75,Michigan,M,Spring,3.7,No,2-Day Shipping,Yes,36,PayPal,Monthly,144.0,0,12,0.41054091539528426,1,0.4949679264909847,High,0.5894590846047157,0.4999999999999999,Mid,Loyal: Promo Dependent,Neutral
1578,68,Male,Boots,Footwear,34,Delaware,S,Spring,4.0,No,Standard,Yes,7,Venmo,Fortnightly,14.0,0,26,0.18258371309688926,0,0.1776810481474143,Low,0.8174162869031107,0.0857142857142857,Low,Casual: Bargain Hunter,Neutral
1579,62,Male,Pants,Clothing,97,California,S,Winter,4.9,No,2-Day Shipping,Yes,2,PayPal,Quarterly,26.0,0,4,0.024767188428769564,0,0.25898244006340404,Low,0.9752328115712304,0.014285714285714284,Low,Casual: Bargain Hunter,Highly Satisfied
1580,35,Male,Jacket,Outerwear,80,Oklahoma,M,Summer,3.1,No,Free Shipping,Yes,6,Bank Transfer,Monthly,24.0,0,12,0.1044184664156925,0,0.26569496730731124,Low,0.8955815335843075,0.07142857142857142,Low,Casual: Bargain Hunter,Neutral
1581,65,Male,Sneakers,Footwear,71,North Dakota,L,Summer,3.7,No,Standard,Yes,30,Cash,Annually,1560.0,0,1,0.2959183673469387,0,0.396109693877551,Mid,0.7040816326530612,0.4142857142857142,Mid,Casual: Bargain Hunter,Neutral
1582,69,Male,Jewelry,Accessories,77,Ohio,L,Fall,4.2,No,Free Shipping,Yes,46,Cash,Quarterly,598.0,0,4,0.4737467802655042,1,0.5556661135327917,High,0.5262532197344958,0.6428571428571428,High,Loyal: Promo Dependent,Highly Satisfied
1583,28,Male,Belt,Accessories,41,Hawaii,L,Spring,2.5,No,Next Day Air,Yes,39,Cash,Monthly,156.0,0,12,0.4411531602932434,1,0.413207722409352,Mid,0.5588468397067565,0.5428571428571427,Mid,Loyal: Promo Dependent,Dissatisfied
1584,37,Male,Scarf,Accessories,92,Maryland,XL,Summer,4.3,No,Next Day Air,Yes,8,Venmo,Annually,416.0,0,1,0.07142857142857142,0,0.2821428571428572,Low,0.9285714285714286,0.09999999999999999,Low,Casual: Bargain Hunter,Highly Satisfied
1585,41,Male,Blouse,Clothing,95,Hawaii,S,Spring,3.1,No,Store Pickup,Yes,46,Credit Card,Quarterly,598.0,0,4,0.4737467802655042,1,0.6119161135327917,High,0.5262532197344958,0.6428571428571428,High,Loyal: Promo Dependent,Neutral
1586,37,Male,Sweater,Clothing,25,Alabama,M,Fall,3.0,No,Next Day Air,Yes,40,Debit Card,Fortnightly,80.0,0,26,0.5193184069744402,1,0.4189438032494551,Mid,0.4806815930255598,0.557142857142857,Mid,Loyal: Promo Dependent,Dissatisfied
1587,25,Male,Boots,Footwear,77,Oklahoma,M,Fall,4.0,No,Express,Yes,21,Bank Transfer,Weekly,21.0,0,52,0.4516544481870418,1,0.5146912769962354,High,0.5483455518129582,0.28571428571428564,Low,Loyal: Promo Dependent,Neutral
1588,41,Male,Socks,Clothing,99,Alabama,M,Summer,3.5,No,Free Shipping,Yes,33,Credit Card,Fortnightly,66.0,0,26,0.4478898355458688,1,0.593050946106598,High,0.5521101644541312,0.4571428571428571,Mid,Loyal: Promo Dependent,Neutral
1589,48,Male,Belt,Accessories,24,Vermont,L,Winter,3.2,No,Next Day Air,Yes,3,Venmo,Monthly,12.0,0,12,0.0738062215177333,0,0.06620517138894394,Low,0.9261937784822667,0.02857142857142857,Low,Casual: Bargain Hunter,Neutral
1590,42,Male,Sneakers,Footwear,72,Ohio,M,Summer,2.7,No,Store Pickup,Yes,48,Cash,Weekly,48.0,0,52,0.7271646522686744,1,0.7194744402615415,High,0.27283534773132556,0.6714285714285714,High,Loyal: Promo Dependent,Dissatisfied
1591,54,Male,Jeans,Clothing,80,Wisconsin,S,Winter,3.0,No,Free Shipping,Yes,8,PayPal,Annually,416.0,0,1,0.07142857142857142,0,0.24464285714285713,Low,0.9285714285714286,0.09999999999999999,Low,Casual: Bargain Hunter,Dissatisfied
1593,56,Male,Shoes,Footwear,83,Iowa,M,Summer,3.3,No,Free Shipping,Yes,10,Bank Transfer,Quarterly,130.0,0,4,0.10639984148999404,0,0.2805385625123836,Low,0.893600158510006,0.12857142857142856,Low,Casual: Bargain Hunter,Neutral
1594,61,Male,Dress,Clothing,95,Maryland,M,Spring,4.9,No,2-Day Shipping,Yes,25,Bank Transfer,Monthly,100.0,0,12,0.2982960174361006,0,0.46767200812363785,Mid,0.7017039825638993,0.3428571428571428,Low,Casual: Bargain Hunter,Highly Satisfied
1595,40,Male,Handbag,Accessories,41,Colorado,XL,Summer,3.7,No,Store Pickup,Yes,3,Cash,Fortnightly,6.0,0,26,0.141767386566277,0,0.16690298692292452,Low,0.858232613433723,0.02857142857142857,Low,Casual: Bargain Hunter,Neutral
1596,34,Male,Backpack,Accessories,35,Wisconsin,S,Spring,3.5,No,Standard,Yes,45,Debit Card,Fortnightly,90.0,0,26,0.5703388151377056,1,0.4910101297800673,High,0.42966118486229443,0.6285714285714284,Mid,Loyal: Promo Dependent,Neutral
1597,42,Male,Jewelry,Accessories,30,Mississippi,S,Fall,4.7,No,Store Pickup,Yes,15,Debit Card,Monthly,60.0,0,12,0.19625520110957,0,0.1829143550624133,Low,0.80374479889043,0.19999999999999993,Low,Casual: Bargain Hunter,Highly Satisfied
1598,43,Male,Hat,Accessories,21,Mississippi,XL,Winter,2.6,No,Store Pickup,Yes,34,Bank Transfer,Quarterly,442.0,0,4,0.3512978006736675,0,0.2827069298593224,Low,0.6487021993263324,0.47142857142857136,Mid,Casual: Bargain Hunter,Dissatisfied
1599,47,Male,Jewelry,Accessories,85,California,M,Fall,4.1,No,Express,Yes,21,Venmo,Bi-Weekly,10.5,0,104,0.7040816326530612,1,0.7163903061224489,High,0.29591836734693877,0.28571428571428564,Low,Loyal: Promo Dependent,Highly Satisfied
1600,48,Male,Shirt,Clothing,54,Delaware,M,Winter,2.8,No,2-Day Shipping,Yes,22,Debit Card,Bi-Weekly,11.0,0,104,0.7142857142857142,1,0.6276785714285713,High,0.2857142857142858,0.29999999999999993,Low,Loyal: Promo Dependent,Dissatisfied
1601,20,Male,Boots,Footwear,26,Montana,S,Spring,4.7,No,Next Day Air,Yes,24,PayPal,Weekly,24.0,0,52,0.482266693085001,1,0.3798060729146027,Mid,0.517733306914999,0.3285714285714285,Low,Loyal: Promo Dependent,Highly Satisfied
1602,65,Male,Shirt,Clothing,59,Indiana,XL,Spring,2.9,No,Store Pickup,Yes,33,Credit Card,Monthly,132.0,0,12,0.3799286704973251,1,0.42047813057261735,Mid,0.620071329502675,0.4571428571428571,Mid,Loyal: Promo Dependent,Dissatisfied
1603,54,Male,Sunglasses,Accessories,48,West Virginia,S,Winter,2.8,No,Free Shipping,Yes,13,Venmo,Fortnightly,26.0,0,26,0.24380820289280758,0,0.270410639984149,Low,0.7561917971071924,0.1714285714285714,Low,Casual: Bargain Hunter,Dissatisfied
1604,23,Male,Shorts,Clothing,98,Iowa,L,Summer,4.3,No,Next Day Air,Yes,17,Debit Card,Bi-Weekly,8.5,0,104,0.6632653061224489,1,0.7243622448979592,High,0.33673469387755106,0.22857142857142854,Low,Loyal: Promo Dependent,Highly Satisfied
1605,18,Male,Sweater,Clothing,92,Maine,M,Summer,4.8,No,2-Day Shipping,Yes,25,Credit Card,Quarterly,325.0,0,4,0.25946106597978996,0,0.43111254210422034,Mid,0.74053893402021,0.3428571428571428,Low,Casual: Bargain Hunter,Highly Satisfied
1606,70,Male,Belt,Accessories,46,Connecticut,M,Winter,3.4,No,Next Day Air,Yes,15,Credit Card,Bi-Weekly,7.5,0,104,0.6428571428571428,1,0.5455357142857142,High,0.3571428571428572,0.19999999999999993,Low,Loyal: Promo Dependent,Neutral
1607,55,Male,T-shirt,Clothing,21,Kansas,S,Spring,4.3,No,Standard,Yes,4,PayPal,Fortnightly,8.0,0,26,0.15197146819893007,0,0.11256625222904695,Low,0.84802853180107,0.04285714285714285,Low,Casual: Bargain Hunter,Highly Satisfied
1608,49,Male,Shorts,Clothing,72,Vermont,S,Fall,2.7,No,Free Shipping,Yes,43,Debit Card,Quarterly,559.0,0,4,0.44313453536754505,1,0.5155513176144244,High,0.5568654646324549,0.6,Mid,Loyal: Promo Dependent,Dissatisfied
1609,26,Male,Sandals,Footwear,58,Nebraska,XL,Fall,4.6,No,Next Day Air,Yes,12,Bank Transfer,Bi-Weekly,6.0,0,104,0.6122448979591837,1,0.5585459183673469,High,0.3877551020408163,0.15714285714285714,Low,Loyal: Promo Dependent,Highly Satisfied
1610,33,Male,Shirt,Clothing,93,Nevada,S,Fall,4.1,No,Standard,Yes,3,Venmo,Monthly,12.0,0,12,0.0738062215177333,0,0.28183017138894395,Low,0.9261937784822667,0.02857142857142857,Low,Casual: Bargain Hunter,Highly Satisfied
1611,20,Male,Socks,Clothing,31,Tennessee,L,Spring,3.4,No,2-Day Shipping,Yes,1,PayPal,Annually,52.0,0,1,0.0,0,0.034375,Low,1.0,0.0,Low,Casual: Bargain Hunter,Neutral
1612,41,Male,Pants,Clothing,26,Arkansas,L,Winter,4.5,No,Next Day Air,Yes,6,Debit Card,Monthly,24.0,0,12,0.1044184664156925,0,0.09694496730731127,Low,0.8955815335843075,0.07142857142857142,Low,Casual: Bargain Hunter,Highly Satisfied
1613,18,Male,Skirt,Clothing,68,Wisconsin,M,Summer,4.4,No,Standard,Yes,26,Venmo,Monthly,104.0,0,12,0.30850009906875364,0,0.39146027342976025,Mid,0.6914999009312464,0.35714285714285704,Low,Casual: Bargain Hunter,Highly Satisfied
1614,26,Male,Jewelry,Accessories,31,Illinois,S,Summer,4.0,No,Next Day Air,Yes,6,Credit Card,Fortnightly,12.0,0,26,0.17237963146423618,0,0.16014278284129185,Low,0.8276203685357638,0.07142857142857142,Low,Casual: Bargain Hunter,Neutral
1615,30,Male,T-shirt,Clothing,41,Kansas,S,Summer,3.4,No,Free Shipping,Yes,22,Cash,Bi-Weekly,11.0,0,104,0.7142857142857142,1,0.5870535714285714,High,0.2857142857142858,0.29999999999999993,Low,Loyal: Promo Dependent,Neutral
1616,64,Male,Jewelry,Accessories,62,New York,M,Fall,3.2,No,Standard,Yes,45,Cash,Bi-Weekly,22.5,0,104,0.9489795918367346,1,0.8404336734693877,High,0.05102040816326536,0.6285714285714284,Mid,Loyal: Promo Dependent,Neutral
1617,26,Male,Hat,Accessories,41,Colorado,M,Spring,3.4,No,Standard,Yes,50,Cash,Quarterly,650.0,0,4,0.5145631067961165,1,0.47581917475728164,Mid,0.4854368932038835,0.7,High,Loyal: Promo Dependent,Neutral
1618,43,Male,Blouse,Clothing,64,Wisconsin,M,Winter,4.3,No,Standard,Yes,50,Credit Card,Fortnightly,100.0,0,26,0.6213592233009708,1,0.6224514563106796,High,0.3786407766990292,0.7,High,Loyal: Promo Dependent,Highly Satisfied
1619,63,Male,Sandals,Footwear,72,Michigan,L,Summer,5.0,No,Standard,Yes,39,Debit Card,Quarterly,507.0,0,4,0.40231820883693276,1,0.48289825638993455,Mid,0.5976817911630672,0.5428571428571427,Mid,Loyal: Promo Dependent,Highly Satisfied
1620,57,Male,Handbag,Accessories,78,Hawaii,L,Winter,3.5,No,Store Pickup,Yes,50,Venmo,Bi-Weekly,25.0,0,104,1.0,1,0.93125,High,0.0,0.7,High,Loyal: Promo Dependent,Neutral
1621,25,Male,Hat,Accessories,47,Virginia,M,Winter,3.1,No,2-Day Shipping,Yes,27,PayPal,Quarterly,351.0,0,4,0.27986922924509605,0,0.3068140727164652,Low,0.720130770754904,0.37142857142857133,Low,Casual: Bargain Hunter,Neutral
1622,68,Male,Scarf,Accessories,46,Ohio,L,Summer,3.9,No,2-Day Shipping,Yes,38,Debit Card,Fortnightly,76.0,0,26,0.4989102437091341,1,0.4682422726372103,Mid,0.5010897562908658,0.5285714285714285,Mid,Loyal: Promo Dependent,Neutral
1623,31,Male,Shorts,Clothing,43,Missouri,S,Winter,4.0,No,Store Pickup,Yes,37,Bank Transfer,Quarterly,481.0,0,4,0.38191004557162667,1,0.3759467257776897,Mid,0.6180899544283733,0.5142857142857142,Mid,Loyal: Promo Dependent,Neutral
1624,64,Male,Backpack,Accessories,58,Indiana,M,Summer,3.5,No,Next Day Air,Yes,50,Debit Card,Annually,2600.0,0,1,0.5,1,0.51875,High,0.5,0.7,High,Loyal: Promo Dependent,Neutral
1625,38,Male,Sweater,Clothing,32,Florida,M,Winter,3.6,No,Free Shipping,Yes,40,PayPal,Quarterly,520.0,0,4,0.41252229046958583,1,0.3660615216960571,Mid,0.5874777095304142,0.557142857142857,Mid,Loyal: Promo Dependent,Neutral
1626,34,Male,Skirt,Clothing,45,Minnesota,L,Winter,3.0,No,Next Day Air,Yes,3,PayPal,Bi-Weekly,1.5,0,104,0.5204081632653061,1,0.44445153061224485,Mid,0.47959183673469385,0.02857142857142857,Low,Loyal: Promo Dependent,Dissatisfied
1627,32,Male,Sneakers,Footwear,35,Nevada,L,Summer,2.6,No,Next Day Air,Yes,45,Credit Card,Bi-Weekly,22.5,0,104,0.9489795918367346,1,0.7560586734693877,High,0.05102040816326536,0.6285714285714284,Mid,Loyal: Promo Dependent,Dissatisfied
1628,69,Male,Sunglasses,Accessories,21,Maine,M,Winter,2.9,No,Next Day Air,Yes,8,Credit Card,Annually,416.0,0,1,0.07142857142857142,0,0.060267857142857144,Low,0.9285714285714286,0.09999999999999999,Low,Casual: Bargain Hunter,Dissatisfied
1629,45,Male,Dress,Clothing,64,Massachusetts,S,Winter,3.1,No,Next Day Air,Yes,7,Cash,Monthly,28.0,0,12,0.11462254804834554,0,0.22385823261343374,Low,0.8853774519516544,0.0857142857142857,Low,Casual: Bargain Hunter,Neutral
1630,35,Male,Blouse,Clothing,88,North Dakota,S,Spring,3.3,No,Next Day Air,Yes,13,Venmo,Quarterly,169.0,0,4,0.13701208638795323,0,0.32065335843075093,Mid,0.8629879136120467,0.1714285714285714,Low,Casual: Bargain Hunter,Neutral
1631,63,Male,Shoes,Footwear,48,New Jersey,M,Summer,2.9,No,Store Pickup,Yes,29,Venmo,Quarterly,377.0,0,4,0.3002773925104022,0,0.32626560332871013,Mid,0.6997226074895978,0.39999999999999997,Mid,Casual: Bargain Hunter,Dissatisfied
1632,65,Male,Sweater,Clothing,36,Indiana,L,Summer,3.9,No,2-Day Shipping,Yes,7,Bank Transfer,Fortnightly,14.0,0,26,0.18258371309688926,0,0.1839310481474143,Low,0.8174162869031107,0.0857142857142857,Low,Casual: Bargain Hunter,Neutral
1633,35,Male,Gloves,Accessories,28,Oregon,S,Summer,4.7,No,2-Day Shipping,Yes,50,Debit Card,Quarterly,650.0,0,4,0.5145631067961165,1,0.4351941747572816,Mid,0.4854368932038835,0.7,High,Loyal: Promo Dependent,Highly Satisfied
1634,54,Male,Socks,Clothing,80,North Dakota,M,Spring,4.4,No,2-Day Shipping,Yes,33,Debit Card,Bi-Weekly,16.5,0,104,0.8265306122448979,1,0.7987244897959183,High,0.17346938775510212,0.4571428571428571,Mid,Loyal: Promo Dependent,Highly Satisfied
1635,28,Male,Coat,Outerwear,23,South Carolina,S,Summer,3.6,No,Store Pickup,Yes,30,Cash,Quarterly,390.0,0,4,0.3104814741430552,0,0.2563038686348325,Low,0.6895185258569447,0.4142857142857142,Mid,Casual: Bargain Hunter,Neutral
1636,68,Male,Sunglasses,Accessories,24,North Carolina,L,Summer,3.2,No,Standard,Yes,40,Cash,Annually,2080.0,0,1,0.39795918367346933,1,0.3308673469387755,Mid,0.6020408163265307,0.557142857142857,Mid,Loyal: Promo Dependent,Neutral
1637,58,Male,Boots,Footwear,22,North Dakota,L,Fall,4.0,No,Free Shipping,Yes,49,Cash,Fortnightly,98.0,0,26,0.6111551416683177,1,0.48303819100455714,Mid,0.38884485833168225,0.6857142857142856,High,Loyal: Promo Dependent,Neutral
1638,35,Male,Dress,Clothing,21,Massachusetts,M,Spring,3.5,No,Next Day Air,Yes,32,Venmo,Fortnightly,64.0,0,26,0.43768575391321574,1,0.3411376808004755,Mid,0.5623142460867843,0.4428571428571428,Mid,Loyal: Promo Dependent,Neutral
1639,68,Male,Jacket,Outerwear,51,Tennessee,M,Spring,4.6,No,Free Shipping,Yes,18,Venmo,Weekly,18.0,0,52,0.4210422032890826,1,0.40895148107786805,Mid,0.5789577967109174,0.2428571428571428,Low,Loyal: Promo Dependent,Highly Satisfied
1641,65,Male,Scarf,Accessories,51,Tennessee,S,Spring,4.0,No,2-Day Shipping,Yes,13,PayPal,Weekly,13.0,0,52,0.3700217951258173,1,0.36813515454725576,Mid,0.6299782048741827,0.1714285714285714,Low,Loyal: Promo Dependent,Neutral
1642,50,Male,Hoodie,Clothing,32,Colorado,L,Summer,3.4,No,Free Shipping,Yes,1,Bank Transfer,Quarterly,13.0,0,4,0.014563106796116504,0,0.047694174757281556,Low,0.9854368932038835,0.0,Low,Casual: Bargain Hunter,Neutral
